L438P_1	L438P_2	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6
ENST00000371321	4	0	0	1	1	2	0	2
ENST00000645461	0	0	0	0	1	0	0	0
ENST00000566205	0	0	0	0	0	0	0	0
ENST00000339465	3	3	4	6	10	6.541	9.945	17.002
ENST00000569120	1	2	2.428	4	5	7.961	0	5
ENST00000566861	2	0	0	6	0	6.799	1.654	0
ENST00000562097	0	4	0	0	4	3.663	0	2
ENST00000565432	1	0	1.572	0	0	1.004	1.196	0
ENST00000565501	0	0	0	0	0	3.077	2.858	0
ENST00000565006	0	0	1	0	0	0	1.346	0
ENST00000311764	241.951	255.272	276.85	246.033	255.507	198.404	290.429	226.443
ENST00000531866	4.558	4.268	4.969	6.187	12.254	3.831	3.129	7.32
ENST00000526410	3.994	3.003	2.611	0	1.27	0	0	7.54
ENST00000534481	1.257	2.75	1.302	0	1.148	3.973	0	2.475
ENST00000527008	15.239	13.707	8.269	9.78	6.822	14.792	3.442	10.222
ENST00000647958	31.625	37.786	6.061	12.051	0	7.06	12.727	10.383
ENST00000295934	0	29.553	32.968	0	10.588	16.548	15.323	13.882
ENST00000473921	0	0	0	4.367	0	0	0	3.096
ENST00000495160	7.375	11.661	12.971	4.583	7.412	15.392	11.95	10.639
ENST00000393957	2	0	6	0	69.287	5	0	0
ENST00000564104	0	0	0	2	2.574	0	1	0
ENST00000290942	0	0	0	0	0	0	0	0
ENST00000562206	0	0	0	0	0	0	0	0
ENST00000561537	0	0	0	0	3.138	0	0	0
ENST00000378407	80.983	58.125	74.704	97.67	0	87.087	65.3	25.765
ENST00000378406	55.962	45.397	85.9	46.39	80.93	36.611	49.518	81.423
ENST00000426546	47.665	102.193	103.773	92.642	160.046	93.646	86.509	133.033
ENST00000327351	19.751	58.279	39.482	0	45.598	27.549	0	42.051
ENST00000421582	4.232	0	0	10.543	7.439	0	0	0
ENST00000378409	37.888	81.341	65.131	66.811	19.415	42.478	63.124	24.376
ENST00000295911	0	0	0	0	0	0	0	0
ENST00000327047	0	0	0	0	0	0	0	0
ENST00000328863	0	0	0	0	0	0	0	0
ENST00000468836	0	0	0	0	0	0	0	0
ENST00000485607	0	0	0	0	0	0	0	0
ENST00000644099	0	0	0	0	1	0	0	0
ENST00000472224	0	0	0	0	0	0	0	0
ENST00000645441	0	0	0	0	0	0	0	0
ENST00000601590	0	0	0	0	0	0	0	0
ENST00000599180	41	344	226.69	41.437	40.209	0	85.375	133
ENST00000246549	0	0	0	49.563	0	10	0	0
ENST00000465419	0	0	1	1	0	0	0	0
ENST00000474598	0	0	0	0	0	0	0	0
ENST00000221797	0	0	0	0	0	0	0	0
ENST00000600141	0	0	0	0	0	0	0	0
ENST00000600546	0	0	1	0	0	0	0	0
ENST00000621475	0	0	0	1	0	0	0	0
ENST00000375759	5330.891	4629.087	4725.917	4974.23	2937.483	2944.594	5207.746	4135.118
ENST00000471538	174.184	108.311	102.237	108.912	104.724	52.767	102.548	92.164
ENST00000438066	0	0	0	0	0	0	0	0
ENST00000442985	0	0	0	0	0	0	0	0
ENST00000487496	75.08	89.188	131.265	107.512	69.993	96.587	126.293	125.146
ENST00000233154	806.785	814.76	718.854	974.625	339.587	918.446	1079.609	661.132
ENST00000393348	4.499	2.653	2.568	3.224	0	2.093	14.71	0
ENST00000522586	13.72	0	3.821	2.028	1.974	4.031	7.878	0
ENST00000425756	0	0	1.493	0	0	1.287	0	0
ENST00000393349	0	0	0	0	0	0	0	0
ENST00000451463	204.228	168.588	207.264	323.902	269.438	269.78	357.608	138.105
ENST00000484068	10.02	29.161	9.072	40.981	24.483	47.347	46.274	20.116
ENST00000495893	2606.488	3057.385	2695.845	3585.878	1978.898	3109.592	2580.651	2625.729
ENST00000494943	208.043	0	64.79	0	0	5.928	75.973	12.744
ENST00000467570	153.784	77.707	98.87	152.07	78.364	47.386	98.7	34.047
ENST00000486042	18.071	21.286	23.774	24.034	12.12	22.156	22.186	25.956
ENST00000484931	2.527	0	4.911	4.478	1.537	1.711	0	1.653
ENST00000497171	0	0	0	4.159	0	0	0	0
ENST00000479467	14.003	5.139	2.61	5.553	5.421	2.097	2.019	2.417
ENST00000466189	10.805	19.279	15.025	8.065	6.955	11.714	2.424	5.863
ENST00000475729	0	0	0	0	0	0	0	0
ENST00000474275	13.642	24.706	31.007	36.08	22.768	34.244	22.285	14.493
ENST00000472330	0	0	0	1.455	0	0	0	0
ENST00000465896	11.16	9.257	6.816	15.91	7.603	8.562	2.277	11.263
ENST00000497658	14.845	36.914	26.936	30.484	31.248	32.448	18.463	25.867
ENST00000481639	9.844	0	5.418	7.612	0	2.254	6.854	8.576
ENST00000491258	0	0	0	0	0	0	0	0
ENST00000490723	0	0	0	0	0	0	0	0
ENST00000466256	6.707	5.99	4.196	1.925	2.511	4.805	0	0
ENST00000375541	16.045	53.596	98.15	49.425	116.804	89.053	41.792	112.92
ENST00000445545	0	0	0	0	0	0	0	0
ENST00000467938	0	0	0	0	0	0	0	0
ENST00000492631	0	0	0	0	0	0	0	0
ENST00000467715	0	0	0	0	0	0	0	0
ENST00000494191	61.743	96.31	124.51	115.798	106.852	114.635	71.901	87.767
ENST00000486318	0	0	0	0	0	0	0	0
ENST00000498688	2.606	0	0	0	0	0	0	0
ENST00000477773	4.938	7.768	0	6.419	8.281	0	0	2.316
ENST00000497654	0	0	3.361	1.371	1.886	0	3.945	2.262
ENST00000465021	0	0	0	5.768	0	0	0	0
ENST00000465291	2.19	3.25	6.985	7.233	10.078	10.279	0	5.305
ENST00000371649	153.794	235.381	330.587	321.95	304.999	258.444	317.45	261.072
ENST00000224073	3424.54	3732.58	3704.752	4075.735	3350.906	3543.774	3403.099	3659.339
ENST00000371648	120.177	132.012	149.997	142.21	95.244	153.832	152.521	132.765
ENST00000392011	0	0	75	0	0	0	18	0
ENST00000484097	0	0	0	0	0	0	0	0
ENST00000416021	0	0	0	0	0	0	0	0
ENST00000409212	0	0	0	0	0	0	0	0
ENST00000489601	0	0	0	0	0	0	0	0
ENST00000344528	1	2	0	1.088	3	2	0	2
ENST00000444916	0	0	0	0	0	0	0	0
ENST00000446904	0	0	0	0	0	0	0	0
ENST00000462602	0	0	0	0	0	0	0	0
ENST00000493436	0	0	0	0	0	0	0	0
ENST00000454947	0	0	0	0.912	0	0	0	0
ENST00000397732	91.852	100.284	107.072	132.533	90.331	130.464	115	114.781
ENST00000455490	0	0	0	2.017	0	0	0	0
ENST00000493776	0	3	1	0	0	0	0	2
ENST00000521400	0	2.528	2.35	2.749	0	0	2.709	14.515
ENST00000518328	0	0	0	0	0	0	0	20.535
ENST00000520623	21.579	25.632	15.429	4.971	0	10.007	31.584	38.758
ENST00000517536	0	16.994	0	0	0	11.728	19.003	0
ENST00000521780	0	61.648	101.128	0	0	0	57.809	64.317
ENST00000380476	152.459	79.968	0	42.88	0	49.893	86.438	293.839
ENST00000518379	103.883	98.293	178.961	80.596	0	0	68.766	127.635
ENST00000520666	0	0	0	0	0	0	0	0
ENST00000521684	7.675	0	0	5.738	0	0	0	14.455
ENST00000523827	0	0	1.117	0	0	0	0	0
ENST00000521924	16.939	7.46	4.541	4.635	0	0	3.789	18.82
ENST00000523326	14.477	15.477	31.475	6.431	1	3.372	2.902	30.126
ENST00000593682	129.228	126.62	96.879	138.757	37.388	112.716	125.743	139.72
ENST00000649979	3151.007	2966.146	3292.917	3249.644	1043.509	1314.58	2100.773	2630.015
ENST00000649554	913.694	1194.282	1257.347	1127.934	847.97	1192.471	900.166	1130.944
ENST00000648433	0	0	0	0	0	0	0	0
ENST00000649426	27.579	53.931	45.812	48.648	23.135	53.12	19.153	25.586
ENST00000464129	10.819	16.843	15.137	18.701	12.262	24.087	11.834	23.365
ENST00000421365	350	290.01	479.097	304.942	323.123	176.016	238.496	299.735
ENST00000367569	1358.953	1724	1727.896	1971	1364.91	1503.102	1996.175	1671.626
ENST00000542575	2628.532	2909.036	3034.486	4723.238	1071.636	1550.99	3270.494	1807.876
ENST00000434726	61.562	99.941	106.269	55.777	0	29.946	154.135	138.621
ENST00000594991	140.964	304.174	268.256	489.525	69.272	125.653	485.523	144.875
ENST00000412532	227.293	487.086	711.438	670.598	245.101	701.932	331.213	234.153
ENST00000593713	0	0	0	7.449	0	0	0	0
ENST00000598022	0	0	0	0	0	0	0	0
ENST00000595562	11.685	9.417	7.005	16.503	5.114	2.429	5.054	9.166
ENST00000367568	851	594	819.455	708	486	494	745	682.001
ENST00000489283	0	0	0	0	0	0	0	0
ENST00000355899	173.617	9.583	76.839	898.785	0	1160.283	6.319	0
ENST00000289290	0	0	0	2.809	0	0	0	0
ENST00000481823	4.677	0	0	21.724	0	0	3.27	0
ENST00000539310	186.017	51.417	223.161	1259.425	67	1037.721	22.635	12
ENST00000473026	0	0	0	0	0	0	0	0
ENST00000497870	0	0	0	0	0	0	0	0
ENST00000466150	0	0	0	0	0	0	0	0
ENST00000626746	0	0	0	0	0	0	0	0
ENST00000420625	0	0	0	0	0	0	0	0
ENST00000428311	0	0	0	0	0	0	0	0
ENST00000392051	0	0	1	0	0	0	0	0
ENST00000594480	0	0	0	0	0	0	0	0
ENST00000339282	166.897	200.127	203.672	204.77	191.856	143.231	147.913	185.964
ENST00000427105	0	0	0	2.466	1.205	0	0	0
ENST00000596193	3.672	2.589	5.607	6.479	2.352	2.163	1.224	1.175
ENST00000416136	0	1.068	2.401	1.37	0	2	2.205	1.066
ENST00000465410	4	1.781	1.526	1.328	1	7	2.972	4.105
ENST00000533965	55.54	69.23	51.17	57.848	47.092	54.454	47.022	62.451
ENST00000526178	0	0	0	0	0	0	0	1.013
ENST00000530879	22.89	23.002	21.864	24.476	20.562	12.381	23.827	17.385
ENST00000528012	0	0	1.442	1.754	0	0	0	0
ENST00000531720	0	0	0	0	0	0	0	0
ENST00000525105	9.888	11.794	15.164	19.817	6.75	12.532	9.331	3.391
ENST00000529429	0	0	0	0	0	0	0	0
ENST00000359971	18.682	39.974	18.361	49.106	17.596	44.633	28.82	22.869
ENST00000641042	0	2.079	0	0	0	0	0	0
ENST00000314902	0	0	0	0	0	0	0	0
ENST00000246551	292.954	316.348	449.341	282.875	271.063	220.03	176.114	176.642
ENST00000437550	186.274	232.891	381.749	242.125	222.944	154.97	80.886	118.358
ENST00000311922	2488.606	1126.607	1998.274	2057.65	467.427	592.256	631.941	1989.444
ENST00000520847	35.443	10.875	18.726	17.852	2.378	2.094	0	19.302
ENST00000521778	44.615	9.843	29.163	42.68	3.851	10.493	2.849	15.102
ENST00000519576	490.957	177.678	311.545	371.233	59.344	92.158	118.305	311.257
ENST00000262455	2294.173	2995.54	3308.61	3218.319	2068.293	3084.555	2080.679	2563.678
ENST00000307877	1842.117	1277.208	1628.822	2048.813	1077.631	847.116	1687.419	1393.022
ENST00000588643	61.863	68.712	68.527	65.125	60.338	58.58	71.453	50.761
ENST00000542536	59.085	99.306	136.162	102.733	47.168	191.665	100.184	124.618
ENST00000539137	387.85	473.318	671.577	520.01	326.765	354.997	597.023	325.518
ENST00000592704	615.694	353.456	311.071	561.04	191.641	62.957	336.906	325.036
ENST00000586859	9.473	21.019	29.898	22.211	11.055	17.349	18.895	18.168
ENST00000588736	10.957	18.754	20.871	20.115	19.562	14.361	10.833	20.547
ENST00000590833	1.155	1.14	4.857	0	2.46	0	0	3.552
ENST00000587864	0	2.348	3.428	1.767	2.265	2.289	1.103	1.12
ENST00000585539	0	0	0	2.06	0	0	0	1.019
ENST00000591272	31.992	0	0	0	0	0	0	3.885
ENST00000602720	0	0	4.53	0	0	0	0	0
ENST00000629930	0	0	0	0	0	0	0	0
ENST00000524196	0	0	0	0	0	0	0	0
ENST00000366783	87.535	153.982	261.984	192.142	77.75	192.244	122.83	151.404
ENST00000495488	3.594	2.951	0	2.092	0	0	0	3.393
ENST00000422240	44.231	6.678	0	0	0	8.977	7.8	38.017
ENST00000521431	4.641	4.956	11.601	6.244	2.391	5.181	2.613	4.339
ENST00000460775	0	0	0	0	0	0	0	0
ENST00000366782	0	15.708	0	0	7.913	9.318	0	3.446
ENST00000472139	0	0	0	0	10.946	0	0	0
ENST00000487450	3	3.022	1.029	2.477	3	7.28	1.148	1
ENST00000471728	0	0	7.518	12.046	0	0	9.684	0
ENST00000626989	0	39.704	0	0	0	0	49.926	52.243
ENST00000507440	0	0	0	0	0	0	0	0
ENST00000381210	1	0	0	0	1	2	0	1
ENST00000511997	0	0	0	0	0	0	0	0
ENST00000513125	0	0	0	0	0	0	0	0
ENST00000511356	0	0	0	0	0	0	0	0
ENST00000509536	0	0	0	0	0	0	0	0
ENST00000343325	571.98	633.878	720.286	684.099	441.641	327.903	388.384	461.641
ENST00000446165	468.302	635.793	622.582	641.593	362.639	596.209	407.863	461.854
ENST00000597691	5.522	14.255	2.602	0	0	0	10.435	7.965
ENST00000598225	32.727	13.176	8.49	28.215	10.618	12.612	2.756	5.322
ENST00000600752	0	0	9.381	7.945	9.879	9.634	0	7.658
ENST00000498389	1.862	0	1.292	5.381	0	3.092	3.031	5.165
ENST00000355522	1	1	2	5	0	3	0	0
ENST00000555447	3.129	3	3	5	0	0	1.137	0
ENST00000649389	2.732	0	0	0	0	0	0	0
ENST00000553821	6.041	0	2	0	0	0	3.863	0
ENST00000555284	5.097	0	0	0	4	2	0	0
ENST00000652748	0	0	0	0	0	0	0	0
ENST00000556280	0	0	0	0	0	0	0	0
ENST00000555226	0	1	0	0	0	0	1	0
ENST00000557055	0	0	0	0	0	1	0	0
ENST00000554710	0	0	0	0	0	0	0	0
ENST00000614646	0	0	0	0	0	0	0	0
ENST00000519416	0	0	0	0	2.988	0	0	0
ENST00000520615	0	0	0	0	0	0	0	0
ENST00000522474	0	0	0	0	0	0	0	0
ENST00000520340	28.767	41.418	49.608	0	26.264	27.262	0	30.028
ENST00000522983	0	0	0	0	0	0	0	0
ENST00000518415	6.607	6.223	9.683	2.447	0	2.375	0	13.198
ENST00000521642	2.977	0	1.286	2.684	0	3.698	2.481	3.915
ENST00000521050	0	0	0	0	0	0	0	0
ENST00000522904	476.847	255.776	229.362	185.182	47.279	169.344	228.098	265.361
ENST00000522752	40.401	28.148	40.496	30.096	79.403	39.405	41.756	31.189
ENST00000524354	0	0	0	0	0	0	0	0
ENST00000522544	0	0	0	0	0	0	1.442	0
ENST00000523239	0	0	0	0	0	0	0	0
ENST00000317827	7107.01	6287.937	5742.182	4811.454	4389.378	3270.729	4427.246	4168.65
ENST00000276520	3031.044	4016.707	4423.355	2719.142	1893.101	3189.824	2965.913	3237.795
ENST00000521528	0	0	0	0	0	26.36	0	0
ENST00000520973	475.794	228.592	196.189	166.5	287.107	58.525	129.508	101.522
ENST00000521935	35.671	41.937	32.803	11.269	6.712	22.974	6.325	9.991
ENST00000523834	8.664	13.834	16.611	10.783	13.646	14.766	7.783	13.858
ENST00000521154	40.584	46.02	43.187	24.739	47.194	55.157	29.277	21.891
ENST00000524193	0	0	0	0	0	0	0	0
ENST00000522955	216.98	249.234	199.111	146.004	256.148	226.405	101.04	92.105
ENST00000521866	0	5.395	40.281	53.88	27.876	20.149	0	0
ENST00000518809	45.531	0	0	0	0	0	0	0
ENST00000520611	0	0	0	0	0	0	0	0
ENST00000517336	2.326	8.691	7.296	7.433	14.08	7.469	1.147	6.883
ENST00000519093	640.292	1184.808	923.55	735.191	1296.938	1670.866	671.453	727.05
ENST00000521568	13.282	15.334	16.893	14.145	34.003	31.831	17.004	14.166
ENST00000522548	29.314	44.059	59.719	38.667	28.506	40.874	30.79	38.449
ENST00000598810	0	0	0	0	0	0	0	0
ENST00000593945	45.639	20.701	0	35.048	29	31.822	42.006	15.164
ENST00000601519	0	0	0	0	0	0	0	0
ENST00000311227	0	0	26.325	0	0	0	0	0
ENST00000377214	0	0	0	0	0	0	0	0
ENST00000539846	0	0	0	0	0	0	0	0
ENST00000598823	0	0	0	0	0	1.088	0	0
ENST00000598397	0	0	0	0	0	1.09	0	0
ENST00000596757	0	0	0	0	0	0	0	0
ENST00000595233	0	0	0	0	0	0	0	0
ENST00000361756	634.138	530.495	640.655	630.874	0	476.609	517.266	541.908
ENST00000530058	6.999	0	8.206	7.323	8.511	3.945	0	11.798
ENST00000393711	14.355	4.118	14.369	11.935	6.231	10.068	9.514	11.617
ENST00000530655	18.927	0	27.632	4.702	0	5.875	0	7.32
ENST00000533380	0	0	0	0	7.52	0	0	0
ENST00000393713	0	36.499	0	0	0	0	0	0
ENST00000490867	41.985	27.118	0	14.653	0	0	0	0
ENST00000528683	36.263	19.397	31.509	25.889	22.702	25.633	24.605	24.583
ENST00000526549	0	0	69.568	118.809	95.725	34.884	36.476	38.846
ENST00000525243	67.973	35.658	52.008	100.868	37.977	12.087	64.056	33.917
ENST00000530137	23.293	180.541	0	0	205.277	0	0	92.514
ENST00000526903	11.147	9.197	13.593	11.073	15.2	4.328	0	13.405
ENST00000525176	7.028	2.888	4.571	7.573	3.214	2.419	1.23	2.502
ENST00000532379	35.109	39.176	44.891	32.751	25.129	33.226	34.447	44.816
ENST00000326413	0	0	0	0	0	0	0	0
ENST00000479191	0	1	1	0	1	0	0	0
ENST00000451484	0	0	0	0	0	0	0	0
ENST00000426175	0	0	0	0	0	0	0	0
ENST00000451222	0	0	0	0	0	0	0	0
ENST00000427205	0	0	0	0	0	0	0	0
ENST00000590828	664.103	459.587	484.221	480.29	423.022	468.03	272.896	361.268
ENST00000641389	813.121	159.001	279.763	355.965	217.098	277.362	180.973	187.873
ENST00000606253	60.25	308.468	187.162	109.389	74.115	34.405	54.685	91.687
ENST00000586361	177.823	160.254	195.559	128.953	175.71	231.357	108.335	116.486
ENST00000588497	10.681	17.552	22.113	27.132	45.505	0	15.121	0
ENST00000590094	48.217	0	0	0	0	0	0	31.965
ENST00000591730	19.656	12.208	5.884	14.004	8.15	5.887	0	0
ENST00000585925	84.509	60.729	42.118	29.526	29.598	24.284	19.405	25.369
ENST00000588039	49	44.081	44.004	29.396	54.937	48.24	12.472	16.368
ENST00000585544	1.344	4.019	0	0	3.48	5.397	5.092	4.634
ENST00000490397	0	0	0	0	0	0	0	0
ENST00000483908	0	0	0	0	0	0	0	0
ENST00000441092	0	0	0	0	0	0	0	0
ENST00000470548	0	0	0	0	0	0	1	0
ENST00000497309	0	0	0	0	0	0	0	0
ENST00000640793	0	0	0	0	0	0	0	0
ENST00000598753	1.569	4.997	9.29	2.971	1.316	3.536	0	5.27
ENST00000485464	0	0	0	0	0	0	0	0
ENST00000468521	0	0	2	0	0	0	0	0
ENST00000373706	0	0	0	0	0	2	0	3
ENST00000373705	2	0	0	4	1.47	0	4	0
ENST00000403528	0	0	0	0	2.53	0	0	0
ENST00000419057	9.534	2.397	7.974	16.16	7.274	4.267	6.344	15.094
ENST00000429509	2.908	0	1.993	0	2.295	11.691	8.434	4.199
ENST00000247668	640.048	803.137	785.794	870.621	575.599	754.498	1044.457	733.947
ENST00000414589	18.938	51.486	49.983	30.673	33.601	44.257	32.01	35.158
ENST00000474950	1.374	0	0	0	0	1.338	1.45	0
ENST00000482854	1.391	9.771	1.377	6.584	3.233	7.514	6.55	11.525
ENST00000469701	3.98	1.877	6.854	8.946	0	1.587	2.711	7.163
ENST00000466107	0	0.67	1.025	1.015	2	5.107	1.044	1.018
ENST00000320027	186.737	176.046	386.82	340.578	190.221	193.639	845.649	430.76
ENST00000435381	8.178	35.052	63.931	66.364	48.436	126.866	154.83	81.35
ENST00000630972	757.5	1023.279	1606.762	1608.049	638.697	460.667	2056.25	1461.326
ENST00000380405	1280.228	1240.724	1122.479	1686.74	740.276	903.995	2904.716	1431.197
ENST00000602786	1330.506	1621.812	2175.252	2072.266	1058.131	1430.814	3782.97	2431.555
ENST00000626866	158.65	186.935	237.689	200.836	92.017	390.727	268.873	220.532
ENST00000469538	1.83	0	4.169	0	0	11.246	4.369	0
ENST00000629751	38.635	65.254	51.681	53.072	25.244	78.888	46.467	37.016
ENST00000445273	0	0	0	0	11.996	0	12.471	0
ENST00000311437	170.489	325.803	370.602	290.811	107.636	226.536	212.485	218.606
ENST00000414906	22.101	32.161	15.74	25.898	9.977	8.174	5.157	18.573
ENST00000440366	3.758	1.866	2.956	0	0	2.184	4.036	2.056
ENST00000465656	6.768	8.827	5	3	4	7.738	13.973	8
ENST00000336578	0	0	0	0	0	0	0	0
ENST00000468798	0	0	1.186	0	0	0	0	0
ENST00000309049	0	0	0	0	0	0	0	0
ENST00000495025	78.329	79.346	70.351	77.091	60.336	60.159	66.425	57.563
ENST00000277795	7.117	11.316	17.799	17.722	17.001	7.141	8.736	5.149
ENST00000478192	0	0	2.048	0	0	1.025	0	0
ENST00000358769	28.554	59.338	73.616	58.187	20.666	31.675	33.839	34.288
ENST00000379145	8.786	1.001	10.759	20.639	2	11	30	9
ENST00000356768	0	0	1.241	0	2	0	0	0
ENST00000379144	2.214	0	0	1.361	0	0	0	0
ENST00000496020	0	0	0	0	0	0	0	1
ENST00000422316	0	0	0	0	0	0	0	0
ENST00000445893	0	0	0	0	0	0	0	1
ENST00000296474	21.122	22.87	9.967	33.851	0	52.515	0	67.786
ENST00000411578	0	0	0	0	22	13.496	47.408	0
ENST00000344206	0	0	17.08	31.637	0	13.48	19.189	0
ENST00000434765	0	0	0	0	0	0	3.475	0
ENST00000440292	0	0	0	0	0	0	0	0
ENST00000463789	0	0	0	6.869	0	2.134	0	1.612
ENST00000490053	0	0	0	3.53	0	3.42	2.005	2.359
ENST00000467110	1.395	0	1.306	0	0	0	3.363	0
ENST00000468525	0	0	0	3.402	0	7.625	11.516	0
ENST00000493535	0	0	0	0	0	0	5.229	0
ENST00000485044	0	0	0	0	0	5.891	0	0
ENST00000497001	0	0	0	0	0	0	0	0
ENST00000621387	0	3.151	0	0	0	0	37.829	0
ENST00000612032	4.483	12.98	4.646	12.712	0	8.823	6.315	14.179
ENST00000613534	0	0	0	0	0	2.631	0	8.063
ENST00000290585	1	4	2	0	1	1	0	0
ENST00000470688	0	0	0	0	0	0	0	0
ENST00000290583	0	0	0	0	0	0	0	0
ENST00000420342	0	0	0	0	0	0	0	0
ENST00000419910	0	0	0	0	0	0	0	0
ENST00000479893	0	0	0	0	0	0	0	0
ENST00000478829	0	0	0	0	0	0	0	0
ENST00000373672	95.157	129.602	93.797	13.561	65.809	42.227	29.113	14.201
ENST00000488128	3.395	14.157	15.123	0	0	12.728	0	4.736
ENST00000488897	8.345	19.81	7.869	6.98	2.827	5.002	2.253	0
ENST00000461217	0	1.487	0	0	0	0	0	0
ENST00000440437	3.335	4.024	0	0	0	0	0	0
ENST00000466829	0	0	0	0	0	0	0	0
ENST00000470799	0	0	0	0	0	0	0	1
ENST00000482910	0	0	0	0	0	0	2.827	0
ENST00000468459	0	0	2.244	1	0	0	0	0
ENST00000479100	0	0	0	2	0	0	0	0
ENST00000458715	5.654	4.85	2.543	1.504	2.615	8.356	0	0
ENST00000373668	9.387	4.09	2.47	2.798	6.749	13.687	0	12.063
ENST00000474000	0	0	0	0	0	0	1.807	0
ENST00000482478	0	0	2.956	0	0	0	0	0
ENST00000529928	0	0	0	0	0	0	0	0
ENST00000373667	4.727	0	0	0	0	0	0	0
ENST00000532877	0	0	0	1.157	0	0	0	0
ENST00000641432	13.458	13.551	32.421	19.376	13.247	24.324	14.594	25.479
ENST00000641235	0	0	0	0	0	0	0	0
ENST00000641460	0	0	0	0	0	0	0	0
ENST00000641971	0	0	0	0	0	0	0	0
ENST00000641535	0	0	0	0	0	0	0	0
ENST00000289451	0	0	0	0	0	0	0	0
ENST00000471981	7.471	4.224	5.765	6.228	11.195	5.716	4.909	1.269
ENST00000367829	7.346	0	0	1.744	0	0	3.411	0
ENST00000271375	3200.863	3357.283	3639.279	3921.474	2905.675	3290.54	3606.121	2855.23
ENST00000630869	68.75	0	0	0	0	0	0	0
ENST00000423108	6.213	9.939	13.188	8.021	2.668	4.196	28.543	31.997
ENST00000433535	0	0	0	0	6.514	0	5.896	0
ENST00000383820	478.274	456.568	555.436	496.535	430.024	486.517	518.265	471.749
ENST00000464783	0	0	0	4.234	0	0	0	0
ENST00000466141	32.25	44.663	40.324	31.945	18.366	50.168	28.18	30.978
ENST00000424438	4.223	8.915	2.426	10.571	3.68	7.602	15.124	17.213
ENST00000427174	0	0	0	0	0	0	0	0
ENST00000475470	35.818	41.694	42.355	35.413	19.494	46.438	13.822	27.116
ENST00000484134	20.69	15.804	37.152	57.797	26.228	64.585	48.742	35.55
ENST00000418713	0	0	0	0	0	6.675	5.122	13.954
ENST00000472381	11.11	4.058	9.085	9.848	7.404	16.866	19.3	5.104
ENST00000433972	55.9	64.687	85.968	47.843	34.908	58.131	91.03	69.043
ENST00000433555	0	32.211	20.653	37.419	0	7.32	9.68	6.555
ENST00000451405	0	2.101	1.776	0	2.713	1.689	0	0
ENST00000485705	0	0	0	1.983	0	0	0	0
ENST00000473522	0	5.645	0	0	0	5.793	0	0
ENST00000460909	0	9.908	0	0	0	0	2.948	0
ENST00000373943	919.627	1188.331	1368.701	1211.021	693.935	915.525	1156.094	1004.508
ENST00000440806	2.23	1.909	6.348	0	8.66	3.414	1.697	3.714
ENST00000468761	26.137	48.072	23.491	35.955	11.303	36.075	24.95	29.539
ENST00000481874	18.547	28.522	28.081	11.598	10.41	21.246	10.103	9.077
ENST00000472285	13.216	12.167	21.378	17.426	10.692	16.093	14.157	11.889
ENST00000248089	54.678	89.834	89.604	61.765	47.786	62.54	117.953	0
ENST00000574151	80.862	90.607	150.729	171.488	53.525	138.795	132.262	78.242
ENST00000576921	15.036	0	28.066	0	15.203	39.928	37.675	0
ENST00000573095	7.585	19.152	21.353	4.833	16.866	22.493	12.166	13.566
ENST00000572355	25.827	0	0	0	0	0	0	0
ENST00000575214	0	24.875	0	34.651	0	0	0	23.596
ENST00000574980	73.909	43.469	131.18	103.258	61.274	119.687	52.944	85.261
ENST00000354679	9.263	10.589	16.065	24.019	4.308	2.979	23.589	18.063
ENST00000573842	21.723	22.636	25.94	27.764	24.535	13.51	10.637	8.709
ENST00000641067	0	0	0	0	0	0	0	0
ENST00000641400	0	0	0	0	0	0	0	0
ENST00000368152	0	0	0	0	0	0	0	0
ENST00000332582	1	1	2	1.033	0	5	0	1
ENST00000375466	2.045	3.494	6.217	2.093	3.243	3.238	4.725	1.093
ENST00000652180	94.794	64.327	35.406	154.337	13.742	85.471	59.594	116.134
ENST00000590918	430.834	835.49	750.972	989.997	402.747	992.876	305.012	833.091
ENST00000263281	23.763	62.252	33.655	78.415	27.407	34.99	37.224	57.303
ENST00000304207	14.834	21.314	8.087	14.853	8.441	24.503	2.497	9.132
ENST00000585889	0	10.876	5.565	3.612	0	0	0	0
ENST00000591322	50.825	93.7	68.263	93.342	37.491	111.052	35.502	77.927
ENST00000588816	16.218	25.092	18.171	33.296	2.267	22.288	10.639	26.392
ENST00000591224	28.509	44.59	39.449	64.181	21.379	57.904	20.109	53.254
ENST00000593127	0	0	0	0	0	0	0	0
ENST00000257974	0	0	0	0	0	0	0	1
ENST00000591500	8	3	7.65	13.536	11	5	9	5
ENST00000524242	2.449	0	1.438	1.265	0	0	0	0
ENST00000334586	0	0	0	0	0	0	0	0
ENST00000425015	6.959	7.109	13.272	2.015	5.641	6.818	14.109	7.679
ENST00000421794	0	0	0	10.411	4.428	0	0	0
ENST00000590045	216.708	474.53	536.447	426.911	466.731	471.829	523.637	574.186
ENST00000322937	0	0	0	0	0	0	0	0
ENST00000449493	1	0	0	1	1	0	0	1
ENST00000613447	0	4	4	0	0	1	1	0
ENST00000636099	0	0	0	0	0	0	0	0
ENST00000272907	4.072	2.128	6.041	8.224	3.03	5.018	3.129	5.143
ENST00000469172	37.43	31.11	30.484	37.354	29.514	34.536	67.512	58.021
ENST00000461310	9.008	25.538	10.58	21.266	0	8.393	20.453	5.95
